asset_id,phase,phase_name,category,kind,canvas,grid,cell,pivot,parent,layer,godot_folder,source,audio_prompt,background_policy,ready_prompt
enemy_canyon_serpent_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_canyon_serpent,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_canyon_serpent_defeat.green-background-grid.prompt.txt
enemy_canyon_serpent_slither,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_canyon_serpent,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_canyon_serpent_slither.green-background-grid.prompt.txt
enemy_cavern_boulder_brute,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,192x192,1x1,192x192,bottom-center,,,art/characters/,03-phase-2-khan-05-07.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_cavern_boulder_brute.green-background-grid.prompt.txt
enemy_cavern_boulder_brute_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_cavern_boulder_brute,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_cavern_boulder_brute_defeat.green-background-grid.prompt.txt
enemy_cavern_boulder_brute_roll,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_cavern_boulder_brute,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_cavern_boulder_brute_roll.green-background-grid.prompt.txt
enemy_cavern_boulder_brute_walk,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_cavern_boulder_brute,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_cavern_boulder_brute_walk.green-background-grid.prompt.txt
enemy_cavern_corruptor,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,192x192,1x1,192x192,bottom-center,,,art/characters/,03-phase-2-khan-05-07.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_cavern_corruptor.green-background-grid.prompt.txt
enemy_cavern_corruptor_corrupt,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_cavern_corruptor,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_cavern_corruptor_corrupt.green-background-grid.prompt.txt
enemy_cavern_corruptor_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_cavern_corruptor,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_cavern_corruptor_defeat.green-background-grid.prompt.txt
enemy_cavern_corruptor_flutter,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_cavern_corruptor,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_cavern_corruptor_flutter.green-background-grid.prompt.txt
enemy_chainbreaker_div,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",character,character_base,384x384,1x1,384x384,bottom-center,,,art/characters/,06-phase-5-damavand-liveops.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/enemy_chainbreaker_div.green-background-grid.prompt.txt
enemy_chainbreaker_div_chain_break_slam,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,3072x384,8x1,384x384,bottom-center,enemy_chainbreaker_div,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/enemy_chainbreaker_div_chain_break_slam.green-background-grid.prompt.txt
enemy_chainbreaker_div_defeat,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,3072x384,8x1,384x384,bottom-center,enemy_chainbreaker_div,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/enemy_chainbreaker_div_defeat.green-background-grid.prompt.txt
enemy_chainbreaker_div_idle,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,3072x384,8x1,384x384,bottom-center,enemy_chainbreaker_div,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/enemy_chainbreaker_div_idle.green-background-grid.prompt.txt
enemy_chainbreaker_div_walk,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,3072x384,8x1,384x384,bottom-center,enemy_chainbreaker_div,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/enemy_chainbreaker_div_walk.green-background-grid.prompt.txt
enemy_corrupted_boar,01,Phase 1 — Khan 1 Vertical Slice,character,character_base,192x192,1x1,192x192,bottom-center,,,art/characters/,02-phase-1-khan-1-slice.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corrupted_boar.green-background-grid.prompt.txt
enemy_corrupted_boar_charge,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_corrupted_boar,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corrupted_boar_charge.green-background-grid.prompt.txt
enemy_corrupted_boar_defeat,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_corrupted_boar,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corrupted_boar_defeat.green-background-grid.prompt.txt
enemy_corrupted_boar_walk,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_corrupted_boar,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corrupted_boar_walk.green-background-grid.prompt.txt
enemy_corrupted_jackal,01,Phase 1 — Khan 1 Vertical Slice,character,character_base,192x192,1x1,192x192,bottom-center,,,art/characters/,02-phase-1-khan-1-slice.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corrupted_jackal.green-background-grid.prompt.txt
enemy_corrupted_jackal_bite_attack,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_corrupted_jackal,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corrupted_jackal_bite_attack.green-background-grid.prompt.txt
enemy_corrupted_jackal_defeat,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_corrupted_jackal,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corrupted_jackal_defeat.green-background-grid.prompt.txt
enemy_corrupted_jackal_run,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_corrupted_jackal,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corrupted_jackal_run.green-background-grid.prompt.txt
enemy_corruptor,01,Phase 1 — Khan 1 Vertical Slice,character,character_base,192x192,1x1,192x192,bottom-center,,,art/characters/,02-phase-1-khan-1-slice.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corruptor.green-background-grid.prompt.txt
enemy_corruptor_corrupt,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_corruptor,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corruptor_corrupt.green-background-grid.prompt.txt
enemy_corruptor_defeat,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_corruptor,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corruptor_defeat.green-background-grid.prompt.txt
enemy_corruptor_run,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_corruptor,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/enemy_corruptor_run.green-background-grid.prompt.txt
enemy_div_brute,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,192x192,1x1,192x192,bottom-center,,,art/characters/,03-phase-2-khan-05-07.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_brute.green-background-grid.prompt.txt
enemy_div_brute_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_brute,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_brute_defeat.green-background-grid.prompt.txt
enemy_div_brute_shield_bash,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_brute,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_brute_shield_bash.green-background-grid.prompt.txt
enemy_div_brute_walk,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_brute,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_brute_walk.green-background-grid.prompt.txt
enemy_div_corruptor,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,192x192,1x1,192x192,bottom-center,,,art/characters/,03-phase-2-khan-05-07.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_corruptor.green-background-grid.prompt.txt
enemy_div_corruptor_corrupt,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_corruptor,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_corruptor_corrupt.green-background-grid.prompt.txt
enemy_div_corruptor_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_corruptor,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_corruptor_defeat.green-background-grid.prompt.txt
enemy_div_corruptor_run,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_corruptor,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_corruptor_run.green-background-grid.prompt.txt
enemy_div_infantry,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,192x192,1x1,192x192,bottom-center,,,art/characters/,03-phase-2-khan-05-07.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_infantry.green-background-grid.prompt.txt
enemy_div_infantry_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_infantry,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_infantry_defeat.green-background-grid.prompt.txt
enemy_div_infantry_march,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_infantry,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_infantry_march.green-background-grid.prompt.txt
enemy_div_infantry_slash,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_infantry,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_infantry_slash.green-background-grid.prompt.txt
enemy_div_sorcerer,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,192x192,1x1,192x192,bottom-center,,,art/characters/,03-phase-2-khan-05-07.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_sorcerer.green-background-grid.prompt.txt
enemy_div_sorcerer_cast,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_sorcerer,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_sorcerer_cast.green-background-grid.prompt.txt
enemy_div_sorcerer_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_sorcerer,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_sorcerer_defeat.green-background-grid.prompt.txt
enemy_div_sorcerer_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_sorcerer,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_sorcerer_idle.green-background-grid.prompt.txt
enemy_div_standard_bearer,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,192x192,1x1,192x192,bottom-center,,,art/characters/,03-phase-2-khan-05-07.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_standard_bearer.green-background-grid.prompt.txt
enemy_div_standard_bearer_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_standard_bearer,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_standard_bearer_defeat.green-background-grid.prompt.txt
enemy_div_standard_bearer_rally,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_standard_bearer,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_standard_bearer_rally.green-background-grid.prompt.txt
enemy_div_standard_bearer_walk,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,1536x192,8x1,192x192,bottom-center,enemy_div_standard_bearer,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/enemy_div_standard_bearer_walk.green-background-grid.prompt.txt
